"interaction","MI","name","pvalue","selected","shared.interaction","source","target","weight","source_TF","target_TF","presence"
"interacts with",0.9799517326108,"Mp1g24140 (interacts with) Mp7g09270",0.0491152351220638,"false","interacts with","Mp1g24140","Mp7g09270",0.0392176212369528,"HD",NA,""
"interacts with",0.995729850261419,"Mp4g12230 (interacts with) Mp3g00790",0.00525516972422113,"false","interacts with","Mp4g12230","Mp3g00790",0.0586936802090753,"HSF",NA,""
"interacts with",1.07502098039355,"Mp1g24140 (interacts with) Mp4g15430",0.00525516972422113,"false","interacts with","Mp1g24140","Mp4g15430",0.0392022494070827,"HD",NA,""
"interacts with",0.866946614378777,"Mp4g12230 (interacts with) Mp2g23350",0.000519722400126321,"false","interacts with","Mp4g12230","Mp2g23350",0.0586324590385125,"HSF",NA,""
"interacts with",0.995241649652385,"Mp1g24140 (interacts with) Mp5g08100",0.0491152351220638,"false","interacts with","Mp1g24140","Mp5g08100",0.0369735547796636,"HD",NA,""
"interacts with",0.919572190154627,"Mp4g12230 (interacts with) Mp2g22600",0.00525516972422113,"false","interacts with","Mp4g12230","Mp2g22600",0.0565935323006543,"HSF",NA,"source"
"interacts with",1.0323097042505,"Mp1g24140 (interacts with) Mp6g20100",4.77781991630177e-05,"false","interacts with","Mp1g24140","Mp6g20100",0.036684808636228,"HD",NA,""
"interacts with",0.973689497998325,"Mp4g12230 (interacts with) Mp6g01310",2.50863130268897e-08,"false","interacts with","Mp4g12230","Mp6g01310",0.0556039000772898,"HSF",NA,""
"interacts with",0.832186419237914,"Mp1g24140 (interacts with) Mp7g18420",0.000519722400126321,"false","interacts with","Mp1g24140","Mp7g18420",0.0366761441180897,"HD",NA,""
"interacts with",0.923963726878369,"Mp4g12230 (interacts with) Mp7g02340",3.30563580508425e-07,"false","interacts with","Mp4g12230","Mp7g02340",0.0549764682769389,"HSF",NA,""
"interacts with",1.02526206277844,"Mp1g24140 (interacts with) Mp3g24640",0.0491152351220638,"false","interacts with","Mp1g24140","Mp3g24640",0.036672883828763,"HD",NA,""
"interacts with",0.924396646825889,"Mp4g12230 (interacts with) Mp2g17910",3.30563580508425e-07,"false","interacts with","Mp4g12230","Mp2g17910",0.052390204300317,"HSF",NA,"source"
"interacts with",0.980872755769526,"Mp1g24140 (interacts with) Mp8g08900",1.2337530996831e-10,"false","interacts with","Mp1g24140","Mp8g08900",0.0355788147911978,"HD",NA,""
"interacts with",0.856031326796566,"Mp4g12230 (interacts with) Mp3g12400",4.10292818320279e-06,"false","interacts with","Mp4g12230","Mp3g12400",0.0447720296034666,"HSF",NA,""
"interacts with",1.03681451578777,"Mp1g24140 (interacts with) Mp2g16350",0.0491152351220638,"false","interacts with","Mp1g24140","Mp2g16350",0.0352475801193583,"HD","BBX",""
"interacts with",0.992940169701317,"Mp5g20660 (interacts with) Mp7g18170",4.10292818320279e-06,"false","interacts with","Mp5g20660","Mp7g18170",0.108249410318861,"GRAS",NA,""
"interacts with",0.990027858175094,"Mp1g24140 (interacts with) Mp8g00600",0.0491152351220638,"false","interacts with","Mp1g24140","Mp8g00600",0.0349857686542192,"HD",NA,""
"interacts with",1.01381372054236,"Mp5g20660 (interacts with) Mp4g05170",4.77781991630177e-05,"false","interacts with","Mp5g20660","Mp4g05170",0.105753528880542,"GRAS",NA,""
"interacts with",1.01930697635849,"Mp1g24140 (interacts with) Mp8g08930",1.80950454620188e-09,"false","interacts with","Mp1g24140","Mp8g08930",0.0344871773388367,"HD",NA,""
"interacts with",1.04146308279817,"Mp5g20660 (interacts with) Mp8g16790",0,"false","interacts with","Mp5g20660","Mp8g16790",0.101998027053575,"GRAS",NA,""
"interacts with",1.0764427420877,"Mp1g24140 (interacts with) Mp2g02750",4.77781991630177e-05,"false","interacts with","Mp1g24140","Mp2g02750",0.0344436241430453,"HD",NA,""
"interacts with",1.04763221379242,"Mp5g20660 (interacts with) Mp4g23700",3.30563580508425e-07,"false","interacts with","Mp5g20660","Mp4g23700",0.0995345632430714,"GRAS",NA,""
"interacts with",1.02274670053656,"Mp1g24140 (interacts with) Mp2g21300",0,"false","interacts with","Mp1g24140","Mp2g21300",0.0338868259403969,"HD",NA,""
"interacts with",1.04163170907089,"Mp5g20660 (interacts with) Mp6g17450",0.000519722400126321,"false","interacts with","Mp5g20660","Mp6g17450",0.0990915650576535,"GRAS",NA,""
"interacts with",1.01110189783277,"Mp1g24140 (interacts with) Mp1g18650",0.000519722400126321,"false","interacts with","Mp1g24140","Mp1g18650",0.0338733692425209,"HD",NA,""
"interacts with",1.06305814631709,"Mp5g20660 (interacts with) Mp2g25120",0,"false","interacts with","Mp5g20660","Mp2g25120",0.0927992431793079,"GRAS",NA,""
"interacts with",0.964629826279257,"Mp1g24140 (interacts with) Mp1g11110",0.0491152351220638,"false","interacts with","Mp1g24140","Mp1g11110",0.0337838308621654,"HD",NA,""
"interacts with",0.974992304538267,"Mp5g20660 (interacts with) Mp3g19610",0.0491152351220638,"false","interacts with","Mp5g20660","Mp3g19610",0.09067474152988,"GRAS",NA,""
"interacts with",1.00730007505002,"Mp1g24140 (interacts with) Mp7g18140",0.000519722400126321,"false","interacts with","Mp1g24140","Mp7g18140",0.0329476346476934,"HD",NA,""
"interacts with",0.876383073685595,"Mp5g20660 (interacts with) Mp1g12420",0.0491152351220638,"false","interacts with","Mp5g20660","Mp1g12420",0.0879701205036681,"GRAS",NA,""
"interacts with",1.02845443408721,"Mp1g24140 (interacts with) Mp3g23590",4.77781991630177e-05,"false","interacts with","Mp1g24140","Mp3g23590",0.0327682484356935,"HD",NA,""
"interacts with",0.96634265725091,"Mp5g20660 (interacts with) Mp1g17670",0.00525516972422113,"false","interacts with","Mp5g20660","Mp1g17670",0.0859218559468347,"GRAS",NA,""
"interacts with",1.03429146629277,"Mp1g24140 (interacts with) Mp3g15010",3.30563580508425e-07,"false","interacts with","Mp1g24140","Mp3g15010",0.0318152679620845,"HD",NA,""
"interacts with",0.885479900503607,"Mp5g20660 (interacts with) Mp4g23890",0.00525516972422113,"false","interacts with","Mp5g20660","Mp4g23890",0.0858970924130753,"GRAS",NA,""
"interacts with",0.944534292600078,"Mp1g24140 (interacts with) Mp2g02650",0.0491152351220638,"false","interacts with","Mp1g24140","Mp2g02650",0.0318036071867813,"HD",NA,""
"interacts with",0.845297199380858,"Mp5g20660 (interacts with) Mp2g05630",0.0491152351220638,"false","interacts with","Mp5g20660","Mp2g05630",0.0757148259146599,"GRAS",NA,""
"interacts with",1.12495790260574,"Mp1g24140 (interacts with) Mp3g22950",0.00525516972422113,"false","interacts with","Mp1g24140","Mp3g22950",0.0317938935666873,"HD",NA,""
"interacts with",0.95247216896987,"Mp5g20660 (interacts with) Mp1g27930",0.0491152351220638,"false","interacts with","Mp5g20660","Mp1g27930",0.0728639692383887,"GRAS",NA,""
"interacts with",1.05755877574098,"Mp1g24140 (interacts with) Mp2g05510",0.00525516972422113,"false","interacts with","Mp1g24140","Mp2g05510",0.031766132016019,"HD",NA,""
"interacts with",0.980574574816044,"Mp5g20660 (interacts with) Mp3g10210",0,"false","interacts with","Mp5g20660","Mp3g10210",0.0655951745975073,"GRAS",NA,""
"interacts with",1.0307307060758,"Mp1g24140 (interacts with) Mp8g07070",0.000519722400126321,"false","interacts with","Mp1g24140","Mp8g07070",0.0316852757267426,"HD",NA,""
"interacts with",0.958152452538409,"Mp5g20660 (interacts with) Mp1g04940",0.00525516972422113,"false","interacts with","Mp5g20660","Mp1g04940",0.0617401796065182,"GRAS",NA,""
"interacts with",0.895036553256228,"Mp1g24140 (interacts with) Mp1g03210",0.00525516972422113,"false","interacts with","Mp1g24140","Mp1g03210",0.0315329073884776,"HD",NA,""
"interacts with",0.937631711766224,"Mp5g20660 (interacts with) Mp7g16760",0.000519722400126321,"false","interacts with","Mp5g20660","Mp7g16760",0.0600432790961519,"GRAS",NA,""
"interacts with",1.01701549400029,"Mp1g24140 (interacts with) Mp8g10690",4.10292818320279e-06,"false","interacts with","Mp1g24140","Mp8g10690",0.0315251396647205,"HD",NA,""
"interacts with",1.00569908290724,"Mp5g20660 (interacts with) Mp6g10340",1.80950454620188e-09,"false","interacts with","Mp5g20660","Mp6g10340",0.0600368721428655,"GRAS",NA,""
"interacts with",0.996568459972151,"Mp1g24140 (interacts with) Mp5g18820",0.0491152351220638,"false","interacts with","Mp1g24140","Mp5g18820",0.0312387958654473,"HD","bHLH",""
"interacts with",1.0053269664533,"Mp5g20660 (interacts with) Mp4g14980",0.000519722400126321,"false","interacts with","Mp5g20660","Mp4g14980",0.0564782804107564,"GRAS",NA,""
"interacts with",1.00593870456287,"Mp1g24140 (interacts with) Mp3g18940",4.77781991630177e-05,"false","interacts with","Mp1g24140","Mp3g18940",0.0311858194201261,"HD",NA,""
"interacts with",1.03709889202239,"Mp5g20660 (interacts with) Mp7g01300",4.10292818320279e-06,"false","interacts with","Mp5g20660","Mp7g01300",0.0563311314031484,"GRAS",NA,""
"interacts with",1.03177619292691,"Mp1g24140 (interacts with) Mp5g22160",0.000519722400126321,"false","interacts with","Mp1g24140","Mp5g22160",0.0308807604006618,"HD","AP2/ERF",""
"interacts with",1.00843235988768,"Mp5g20660 (interacts with) Mp4g19370",0.00525516972422113,"false","interacts with","Mp5g20660","Mp4g19370",0.055227633566713,"GRAS",NA,""
"interacts with",0.833123692321634,"Mp1g24140 (interacts with) Mp2g21000",0.0491152351220638,"false","interacts with","Mp1g24140","Mp2g21000",0.0308793769302098,"HD",NA,""
"interacts with",1.05989482157056,"Mp5g20660 (interacts with) Mp2g08650",1.2337530996831e-10,"false","interacts with","Mp5g20660","Mp2g08650",0.052313412375062,"GRAS",NA,""
"interacts with",0.829610672497142,"Mp1g24140 (interacts with) Mp5g07950",0.0491152351220638,"false","interacts with","Mp1g24140","Mp5g07950",0.0307542093052213,"HD",NA,""
"interacts with",0.924686449675536,"Mp5g20660 (interacts with) Mp4g22450",0.0491152351220638,"false","interacts with","Mp5g20660","Mp4g22450",0.0438448583149085,"GRAS",NA,""
"interacts with",1.05357110186783,"Mp1g24140 (interacts with) Mp8g12710",3.30563580508425e-07,"false","interacts with","Mp1g24140","Mp8g12710",0.0306756582235592,"HD",NA,""
"interacts with",0.898960656241816,"Mp5g20660 (interacts with) Mp1g08090",0.000519722400126321,"false","interacts with","Mp5g20660","Mp1g08090",0.0414107112646137,"GRAS",NA,""
"interacts with",1.05098051750391,"Mp1g24140 (interacts with) Mp5g23860",0,"false","interacts with","Mp1g24140","Mp5g23860",0.030473423024925,"HD",NA,""
"interacts with",0.78208370400711,"Mp5g20660 (interacts with) Mp1g21950",0.0491152351220638,"false","interacts with","Mp5g20660","Mp1g21950",0.0324463888850994,"GRAS",NA,""
"interacts with",1.02897210542772,"Mp1g24140 (interacts with) Mp3g04300",0,"false","interacts with","Mp1g24140","Mp3g04300",0.030351983650093,"HD",NA,""
"interacts with",0.907577527543475,"Mp2g25660 (interacts with) Mp6g05800",0.00525516972422113,"false","interacts with","Mp2g25660","Mp6g05800",0.0822380918297551,"Trihelix",NA,""
"interacts with",1.06638027778453,"Mp1g24140 (interacts with) Mp6g10840",4.77781991630177e-05,"false","interacts with","Mp1g24140","Mp6g10840",0.0303079478198155,"HD",NA,""
"interacts with",0.928849754548027,"Mp2g25660 (interacts with) Mp6g04830",3.30563580508425e-07,"false","interacts with","Mp2g25660","Mp6g04830",0.0747017855706375,"Trihelix","MYB",""
"interacts with",0.895804575746636,"Mp1g24140 (interacts with) Mp4g13940",3.30563580508425e-07,"false","interacts with","Mp1g24140","Mp4g13940",0.0302916792285608,"HD",NA,""
"interacts with",0.987827541571188,"Mp2g25660 (interacts with) Mp3g02720",0.000519722400126321,"false","interacts with","Mp2g25660","Mp3g02720",0.0697976245951097,"Trihelix",NA,""
"interacts with",1.01789085438848,"Mp1g24140 (interacts with) Mp2g02820",4.77781991630177e-05,"false","interacts with","Mp1g24140","Mp2g02820",0.030287681584001,"HD",NA,""
"interacts with",0.916450452369817,"Mp2g25660 (interacts with) Mp2g05250",1.80950454620188e-09,"false","interacts with","Mp2g25660","Mp2g05250",0.0657864075214689,"Trihelix",NA,""
"interacts with",1.00735653768909,"Mp1g24140 (interacts with) Mp1g05150",0.0491152351220638,"false","interacts with","Mp1g24140","Mp1g05150",0.0300359988445714,"HD",NA,""
"interacts with",1.05811943464854,"Mp2g25660 (interacts with) Mp2g19730",0.000519722400126321,"false","interacts with","Mp2g25660","Mp2g19730",0.0652436161644422,"Trihelix",NA,""
"interacts with",0.976635393908777,"Mp3g19670 (interacts with) Mp2g25400",2.50863130268897e-08,"false","interacts with","Mp3g19670","Mp2g25400",0.0596338308982924,"BBX",NA,""
"interacts with",0.936522927285221,"Mp2g25660 (interacts with) Mp2g20650",2.50863130268897e-08,"false","interacts with","Mp2g25660","Mp2g20650",0.0649928837633877,"Trihelix",NA,""
"interacts with",0.987298467226244,"Mp3g19670 (interacts with) Mp3g14440",4.77781991630177e-05,"false","interacts with","Mp3g19670","Mp3g14440",0.0572172157285198,"BBX",NA,""
"interacts with",0.901251097504498,"Mp2g25660 (interacts with) Mp2g09510",0,"false","interacts with","Mp2g25660","Mp2g09510",0.0627355341766121,"Trihelix",NA,""
"interacts with",0.887775805012563,"Mp3g19670 (interacts with) Mp4g00110",0.00525516972422113,"false","interacts with","Mp3g19670","Mp4g00110",0.0404970000663355,"BBX",NA,""
"interacts with",0.884438055752708,"Mp2g25660 (interacts with) Mp8g15335",2.50863130268897e-08,"false","interacts with","Mp2g25660","Mp8g15335",0.0619111655622835,"Trihelix",NA,""
"interacts with",0.887699839177145,"Mp3g19670 (interacts with) Mp3g17450",0.000519722400126321,"false","interacts with","Mp3g19670","Mp3g17450",0.0402004322386099,"BBX",NA,""
"interacts with",0.860044351600575,"Mp2g25660 (interacts with) Mp3g23440",0.00525516972422113,"false","interacts with","Mp2g25660","Mp3g23440",0.0606387542436677,"Trihelix",NA,""
"interacts with",0.90946033094212,"Mp3g19670 (interacts with) Mp3g12920",4.10292818320279e-06,"false","interacts with","Mp3g19670","Mp3g12920",0.0385326657441362,"BBX",NA,""
"interacts with",0.939023407255923,"Mp2g25660 (interacts with) Mp3g19100",0.000519722400126321,"false","interacts with","Mp2g25660","Mp3g19100",0.0593401557713926,"Trihelix",NA,"source"
"interacts with",0.93810492454651,"Mp3g19670 (interacts with) Mp8g06470",2.50863130268897e-08,"false","interacts with","Mp3g19670","Mp8g06470",0.0383678575059563,"BBX",NA,""
"interacts with",1.04268934400013,"Mp2g25660 (interacts with) Mp7g07860",2.50863130268897e-08,"false","interacts with","Mp2g25660","Mp7g07860",0.0592924479809589,"Trihelix",NA,""
"interacts with",0.84087396131323,"Mp3g19670 (interacts with) Mp5g03160",0.000519722400126321,"false","interacts with","Mp3g19670","Mp5g03160",0.0372074955437904,"BBX",NA,""
"interacts with",0.86502872090335,"Mp2g25660 (interacts with) Mp6g04540",0,"false","interacts with","Mp2g25660","Mp6g04540",0.0578379226131679,"Trihelix",NA,""
"interacts with",0.965036030943151,"Mp3g19670 (interacts with) Mp4g19310",1.80950454620188e-09,"false","interacts with","Mp3g19670","Mp4g19310",0.0362779204089941,"BBX",NA,""
"interacts with",0.934332868449298,"Mp2g25660 (interacts with) Mp6g00360",0.0491152351220638,"false","interacts with","Mp2g25660","Mp6g00360",0.050451114057631,"Trihelix",NA,""
"interacts with",0.931239377351092,"Mp3g19670 (interacts with) Mp2g16540",4.10292818320279e-06,"false","interacts with","Mp3g19670","Mp2g16540",0.0359544455546945,"BBX",NA,""
"interacts with",0.871393745711755,"Mp2g25660 (interacts with) Mp2g24940",0.000519722400126321,"false","interacts with","Mp2g25660","Mp2g24940",0.0501071236601686,"Trihelix",NA,""
"interacts with",0.912555501642995,"Mp3g19670 (interacts with) Mp2g01860",0.00525516972422113,"false","interacts with","Mp3g19670","Mp2g01860",0.035817128722477,"BBX",NA,""
"interacts with",0.948947551080274,"Mp2g25660 (interacts with) Mp6g17160",4.77781991630177e-05,"false","interacts with","Mp2g25660","Mp6g17160",0.0490656441549377,"Trihelix",NA,""
"interacts with",0.837490575134241,"Mp3g19670 (interacts with) Mp4g16050",0.00525516972422113,"false","interacts with","Mp3g19670","Mp4g16050",0.0345553647248167,"BBX",NA,""
"interacts with",0.911304791086228,"Mp2g25660 (interacts with) Mp6g16430",0.0491152351220638,"false","interacts with","Mp2g25660","Mp6g16430",0.0466084446614887,"Trihelix",NA,""
"interacts with",1.02657649078403,"Mp3g19670 (interacts with) Mp7g11930",0.00525516972422113,"false","interacts with","Mp3g19670","Mp7g11930",0.0338605992457294,"BBX",NA,""
"interacts with",0.888660738506486,"Mp2g25660 (interacts with) Mp4g00750",1.2337530996831e-10,"false","interacts with","Mp2g25660","Mp4g00750",0.0430971185256392,"Trihelix",NA,"source"
"interacts with",1.05110247848114,"Mp3g19670 (interacts with) Mp6g10450",0.000519722400126321,"false","interacts with","Mp3g19670","Mp6g10450",0.0334345068328732,"BBX",NA,""
"interacts with",0.87073701738573,"Mp2g25660 (interacts with) Mp8g16120",4.10292818320279e-06,"false","interacts with","Mp2g25660","Mp8g16120",0.0379390936374267,"Trihelix",NA,""
"interacts with",1.00166306245525,"Mp3g19670 (interacts with) Mp6g10840",0.000519722400126321,"false","interacts with","Mp3g19670","Mp6g10840",0.0332956647759019,"BBX",NA,""
"interacts with",0.915585773378281,"Mp2g25660 (interacts with) Mp3g10580",3.30563580508425e-07,"false","interacts with","Mp2g25660","Mp3g10580",0.0321815094121623,"Trihelix",NA,""
"interacts with",0.963027767294154,"Mp3g19670 (interacts with) Mp2g04890",0.00525516972422113,"false","interacts with","Mp3g19670","Mp2g04890",0.0332703001612197,"BBX",NA,""
"interacts with",0.942298196682162,"Mp2g25660 (interacts with) Mp1g03310",4.77781991630177e-05,"false","interacts with","Mp2g25660","Mp1g03310",0.030129448791616,"Trihelix",NA,""
"interacts with",0.987313741867976,"Mp3g19670 (interacts with) Mp8g08650",0,"false","interacts with","Mp3g19670","Mp8g08650",0.0332177299634351,"BBX",NA,""
"interacts with",0.943017909765339,"Mp5g05560 (interacts with) Mp3g24720",0,"false","interacts with","Mp5g05560","Mp3g24720",0.10163398529619,"WRKY",NA,""
"interacts with",0.889996883742674,"Mp3g19670 (interacts with) Mp3g07630",4.77781991630177e-05,"false","interacts with","Mp3g19670","Mp3g07630",0.0330832764917903,"BBX",NA,""
"interacts with",0.863828175642981,"Mp5g05560 (interacts with) Mp6g11700",0.0491152351220638,"false","interacts with","Mp5g05560","Mp6g11700",0.0969458261939692,"WRKY",NA,""
"interacts with",0.972968569465595,"Mp3g19670 (interacts with) Mp2g08350",0.000519722400126321,"false","interacts with","Mp3g19670","Mp2g08350",0.0330546321731317,"BBX",NA,""
"interacts with",1.02702791440113,"Mp5g05560 (interacts with) Mp4g09230",0,"false","interacts with","Mp5g05560","Mp4g09230",0.0950186453574328,"WRKY",NA,""
